ID_CommunityIdentity;ID_CommunityIdentityConnectedTo;ID_CommunityConnectionType
634996;522296;2
634996;525643;2
634996;525936;2
634996;526003;2
634996;526249;2
634996;526661;2
634996;527523;2
634996;530443;2
634996;530794;2
634996;533647;2
634996;536838;2
634996;537957;2
634996;538764;2
634996;547566;2
634996;548519;2
634996;549757;2
634996;549933;2
634996;550041;2
634996;550397;2
634996;552174;2
634996;554200;2
634996;555591;2
634996;557340;2
634996;557991;2
634996;559711;2
634996;561504;2
634996;566202;2
634996;569791;2
634996;570680;2
634996;572867;2
634996;573087;2
634996;577328;2
634996;578572;2
577176;230062;1
577176;589029;1
578135;215275;1
578371;4066;1
578371;246490;2
578371;509279;1
578371;512808;1
578371;583371;1
578371;631445;1
579439;515343;1
579614;530220;1
579614;580812;1
579614;634042;1
579884;223325;1
579884;579884;1
579909;70623;1
579909;130290;1
579909;575433;1
579909;630089;1
580107;18764;1
580107;38584;1
580107;73367;1
580107;83730;1
580107;162659;1
580107;177227;1
580107;194894;1
580107;209296;1
580107;507457;1
580107;512991;1
580107;521718;1
580107;536203;1
580107;540101;1
580107;542735;1
580107;543742;1
580107;543994;1
580107;551403;1
580107;555871;1
580107;568392;1
580107;572366;1
580107;577579;1
580107;601987;1
580107;636980;1
580107;637549;1
580107;638654;1
580107;654383;1
580107;654484;1
580107;676264;1
580107;681157;1
580107;683176;1
580107;691524;1
580675;50446;1
580675;107266;1
580675;193001;1
580675;239484;1
580675;500116;1
580675;519657;1
580675;579532;1
580675;582407;1
580675;681365;1
581979;671078;1
583728;66154;1
583728;142825;1
583728;527635;1
583728;606904;1
586525;685651;1
586559;48895;1
588365;601645;1
589369;636447;1
589978;504534;1
600331;37249;1
600331;113451;1
600331;220092;1
600331;527635;1
600331;572366;1
600331;572523;1
600331;579004;1
600331;583428;1
600331;600331;1
600331;605829;1
600331;629429;1
600331;629796;1
600331;686279;2
600574;121866;1
600899;10705;2
600899;14647;2
600899;18537;2
600899;21180;2
600899;23064;2
600899;28392;2
600899;49006;2
600899;49126;2
600899;51140;2
600899;54519;2
600899;66457;2
600899;72867;2
600899;85518;2
600899;94524;2
600899;119887;2
600899;123127;2
600899;143951;1
600899;150739;2
600899;155946;2
600899;180963;2
600899;182351;2
600899;184470;2
600899;185403;2
600899;186791;2
600899;205417;2
600899;207696;2
600899;217212;2
600899;230058;2
600899;232265;2
600899;248304;2
600899;499613;2
600899;500033;1
600899;500033;2
600899;501455;2
600899;501798;2
600899;504416;2
600899;506211;2
600899;507451;2
600899;510480;1
600899;513615;1
600899;514962;2
600899;518647;2
600899;532667;2
600899;538384;2
600899;551526;2
600899;552901;2
600899;553878;2
600899;561652;2
600899;562534;2
600899;565241;2
600899;567751;2
600899;568100;2
600899;568631;2
600899;572197;2
600899;575749;2
600899;586587;2
600899;587830;2
600899;587833;2
600899;588391;2
600899;588836;2
600899;600389;2
600899;600899;1
600899;601189;2
600899;601254;2
600899;601840;2
600899;602358;2
600899;602422;2
600899;603125;2
600899;605165;2
600899;605791;2
600899;633296;2
600899;633941;2
600899;634552;2
600899;634649;2
600899;634783;2
600899;635497;2
600899;636086;2
600899;637424;2
600899;637870;2
600899;638455;2
600899;640547;2
600899;654128;2
600899;654641;2
600899;655112;2
600899;655825;2
600899;667125;2
600899;667715;2
600899;668509;2
600899;672715;2
600899;675572;2
600899;676452;2
600899;679566;2
600899;680131;2
600899;684498;2
600899;685775;2
600899;686372;2
600899;686446;2
600899;686674;2
600899;687014;2
600899;688393;2
601208;141057;1
601208;499999;1
601208;553978;1
601208;555522;1
601208;601488;1
601376;657;1
601376;7346;1
601376;12659;1
601376;13498;1
601376;18578;1
601376;21088;1
601376;22081;1
601376;28918;1
601376;32733;1
601376;35396;1
601376;37393;1
601376;41794;1
601376;49559;1
601376;51137;1
601376;53374;1
601376;59095;1
634042;513653;1
634042;514060;1
634042;516563;1
634042;517366;1
634042;518215;1
634042;522710;1
634042;529407;1
634042;535169;1
634042;537105;1
634042;540974;1
634042;548558;1
634042;549757;1
634042;554615;1
634042;556697;1
634042;559143;1
634042;559210;1
634042;562866;1
634042;563736;1
634042;566972;1
634042;569218;1
634042;569715;1
634042;575218;1
634042;576332;1
634042;578324;1
634042;579614;1
634042;580319;1
634042;584383;1
634042;585020;1
634042;585810;1
634042;586400;1
634042;586763;1
634042;586937;1
634042;589021;1
634042;589208;1
634042;600599;1
634042;601208;1
634042;602312;1
634042;603768;1
634042;605993;1
634042;607317;1
634042;607903;1
634042;629763;1
634042;630965;1
634042;631477;1
634042;632898;1
634042;633759;1
634042;639815;1
634042;640073;1
634042;652058;1
634042;652091;1
634042;652879;1
634042;654785;1
634042;665847;1
634042;665998;1
634042;666201;1
634042;667613;1
634042;668321;1
634042;668738;1
634042;669199;1
634042;670905;1
634042;671415;1
634042;673904;1
634042;675775;1
634042;676053;1
634042;676452;1
634042;677472;1
634042;679293;1
634042;680447;1
634042;682203;1
634042;684811;1
634042;688289;1
634042;690544;1
634042;692018;1
634042;692222;1
634042;692850;1
634042;693596;1
634646;21088;1
635263;95011;1
635263;154303;1
635263;522532;1
635632;635632;1
638508;37249;1
638508;160041;1
638508;519657;1
639058;502867;1
639058;519657;1
639825;37249;1
639825;547223;1
640026;14647;1
640026;144642;1
640026;207112;1
640026;209296;1
640026;499569;1
640026;516017;1
640026;516622;1
640026;517687;1
640026;527635;1
640026;533159;1
640026;536203;1
640026;551403;1
640026;556822;1
640026;565297;1
640026;566803;1
640026;570388;1
640026;572366;1
640026;573244;1
640026;590087;1
640026;653256;1
640026;676264;1
640044;519657;1
640076;43775;1
640076;55475;1
640076;69613;1
640076;105566;1
640076;185950;1
640076;189623;2
640076;519657;1
640076;533186;1
640076;588780;1
640076;640076;1
640076;665858;1
653629;653629;1
653797;2968;1
653797;655825;1
654566;236360;1
654566;499212;2
655020;655020;1
665847;48945;1
665847;63916;1
665847;74674;1
665847;77429;1
665847;206852;1
665847;207980;2
665847;242927;1
665847;504805;1
665847;519657;1
665847;519695;1
665847;541646;1
665847;545815;1
665847;549835;1
665847;561652;2
665847;568800;1
665847;576332;1
665847;577993;1
665847;601840;2
665847;603764;2
665847;634042;1
665847;640295;1
665847;680466;1
665847;686372;1
666966;61486;1
666966;66296;1
668738;72651;1
668738;534898;1
668738;578305;1
668738;634042;1
668738;668738;1
669692;35391;1
669977;681721;1
673086;55016;1
673686;580876;1
673686;673686;1
673904;9206;1
673904;13915;1
673904;20373;1
673904;131488;1
673904;153694;1
673904;233790;1
673904;499313;1
673904;499569;1
673904;504805;1
673904;507447;1
673904;545727;1
673904;549757;1
673904;585723;1
673904;588294;1
673904;607128;1
673904;634042;1
673904;655508;1
673904;686991;1
674657;546809;1
674721;13770;1
674721;17578;1
674721;77394;1
674721;94788;1
674721;105454;1
674721;128234;1
674721;220159;1
674721;222643;1
674721;500229;1
674721;533194;1
674721;543039;1
675121;675121;1
675976;152810;2
676943;215275;1
676943;674018;1
679084;126337;1
679888;600270;1
679888;639644;1
679888;666523;1
680188;137274;1
680302;680302;1
680302;681431;1
682946;505493;1
682946;519559;1
683731;552174;2
683731;691524;2
684531;684531;1
686053;36235;2
686053;51778;1
686053;91850;2
686053;124978;1
686053;230094;2
686053;499308;1
686053;499395;2
686053;530794;1
686053;579244;2
686053;667010;1
686053;671963;2
686053;679177;1
686372;13770;2
686372;41961;1
686372;47029;1
686372;48945;2
686372;149514;1
686372;151912;2
686372;152162;2
686372;172385;2
686372;500587;1
686372;504805;2
686372;519695;2
686372;523649;1
686372;545815;2
686372;555604;1
686372;569277;1
686372;582098;1
686372;632037;1
686372;665847;2
686372;670511;2
686372;683006;1
686372;693138;1
686940;545891;1
687104;687104;1
688093;500180;1
688093;528247;1
689480;6109;1
689480;172041;1
689480;515472;1
691002;588368;1
692319;667357;1
693488;105566;1
693488;238163;1
693488;519657;1
693488;551403;1
694210;694210;1
551906;39002;1
551906;219305;1
553201;13770;1
553201;45697;1
553401;553401;1
554046;1782;1
554046;587195;1
554639;37249;1
554639;47029;1
554639;144165;1
554639;548759;1
554639;549151;1
555316;213679;2
557547;579842;1
557547;670102;2
558390;37249;1
558390;558390;1
558624;179894;1
558624;340448;1
558624;518361;1
558624;682488;1
558624;692255;1
558683;128142;1
558683;226188;1
558683;520275;1
558683;565783;1
558683;585936;1
558683;587195;1
558683;604347;1
558683;605061;1
559092;30457;1
559092;666498;1
559428;559428;1
559594;85560;1
559594;133153;1
559594;559594;1
559719;37783;1
559719;97004;1
559719;160247;1
559719;207112;1
559719;539522;1
559719;542731;1
559719;546691;1
559719;559719;1
559719;640452;1
560128;77501;2
560866;21179;1
560866;237928;1
560866;239530;1
561364;106520;1
561364;133945;1
561364;211390;1
561364;224086;1
561364;231491;1
561364;562761;1
561364;604347;1
561534;37249;1
561534;567199;1
561632;211648;1
561632;233762;1
561632;561632;1
562595;572871;2
562668;4112;1
562668;4112;2
562668;670102;1
563061;19778;1
563061;77969;1
563061;178006;1
563061;207297;1
563061;247172;1
563061;679380;1
563236;220348;1
563236;238163;1
564238;183395;1
564238;500511;1
564238;577421;1
564238;676273;1
564306;524085;1
564306;542622;1
564306;651625;1
564306;682468;1
564699;51023;1
564699;204890;1
564699;548592;1
566180;208696;1
569186;170439;1
569186;238163;1
569186;241238;1
569186;527744;1
569186;532016;1
569186;548592;1
569186;569325;1
569486;569486;1
569647;37249;1
569647;55475;1
569745;96494;1
569745;185213;1
570658;85909;1
570658;121586;1
570658;132673;1
570658;189476;1
570658;547777;1
570658;567472;1
570658;568804;1
570658;577047;2
571094;556039;1
571626;505282;1
571626;557991;1
571794;64403;1
571794;183405;1
571794;205842;1
571794;519657;1
571794;520442;1
571794;537097;1
571794;547821;1
571794;573052;1
571794;629338;1
572821;572821;1
573534;501320;2
574761;37249;1
574768;653776;1
574938;532100;1
575731;568133;1
578012;608041;1
578012;681766;1
578305;60845;1
579307;579307;1
580241;580241;1
581613;2809;2
581613;96196;2
581613;114929;2
581613;163057;2
581613;167646;1
581613;175387;2
581613;190254;2
581613;499739;2
581613;545815;2
581613;573492;2
581654;569370;1
581654;581654;1
582049;582049;1
585232;24149;1
585893;37249;1
585893;556774;1
587372;499869;1
588933;106927;1
588933;172325;1
588933;207112;1
588933;516017;1
588933;543428;1
588933;551403;1
588933;561632;1
588933;588933;1
600865;29362;1
600865;208696;1
600865;236690;1
600865;545487;1
600865;562722;1
601744;59182;1
601744;205842;1
601744;236690;1
601744;512345;1
601744;576527;1
603003;77394;1
603003;132662;1
603003;603003;1
605418;15472;1
605418;119828;1
605418;549570;1
605477;500420;1
605545;44420;2
605545;207112;1
605545;222120;2
605545;530835;2
605545;579842;2
605545;584902;2
605545;602824;2
606522;183395;1
606522;210864;1
606522;587235;1
606713;606156;1
629779;150435;2
630454;178422;1
630454;550525;1
630454;630454;1
631626;76871;1
631626;80635;1
631626;166127;1
631626;575878;1
632660;117557;1
632660;501015;1
632660;518647;1
632660;651530;1
632660;674016;1
633523;113503;1
633523;684856;1
633532;248416;1
633532;539631;1
633532;545302;1
633532;548592;1
633532;552174;1
633532;629763;1
635325;13770;1
635325;26534;2
590087;566803;1
590087;568392;1
590087;569277;1
590087;571425;1
590087;573201;1
590087;573527;1
590087;575173;1
590087;587378;1
590087;600270;1
590087;604838;1
590087;605165;1
590087;605829;1
590087;651595;1
590087;652760;1
590087;653256;1
600356;519657;1
600581;247156;1
600581;600581;1
600581;632269;1
601415;601415;1
601415;667193;1
601694;601694;1
602426;501732;1
604093;242686;2
604093;630082;2
604559;604559;1
605861;37249;1
605861;149514;1
605861;519657;1
605861;630692;1
606263;37249;1
606263;46464;1
606263;185950;1
606263;204890;1
606263;205842;1
606263;531626;1
606263;537267;1
606263;567692;1
607410;8982;1
607410;517156;1
607410;517156;2
607410;607410;1
607610;579959;1
607610;607610;1
607744;71141;1
608510;499358;1
608714;587174;1
608714;608714;1
629763;4145;1
629763;6128;1
629763;7952;1
629763;13770;1
629763;23661;1
629763;24658;1
629763;26157;2
629763;26373;1
629763;29362;1
629763;37146;1
629763;37147;1
629763;37249;1
629763;49787;1
629763;55197;1
629763;55498;1
629763;56682;1
629763;57310;1
629763;58219;1
629763;64880;1
629763;66146;1
629763;73289;2
629763;73743;1
629763;74674;1
629763;84781;1
629763;85518;1
629763;94509;1
629763;96196;1
629763;96727;1
629763;97004;1
629763;97730;1
629763;98094;1
629763;98636;1
629763;106520;1
629763;109133;1
629763;109180;1
629763;116071;1
629763;117313;1
629763;128733;1
629763;130290;1
629763;137950;1
629763;145152;1
629763;145219;1
629763;149514;1
629763;150525;1
629763;150739;2
629763;151912;1
629763;152747;2
629763;159867;1
629763;162967;1
629763;176252;1
629763;176534;1
629763;182291;1
629763;182809;1
629763;189316;1
629763;196753;1
629763;201117;1
629763;205417;1
629763;206927;1
629763;214794;1
629763;225527;1
629763;230870;1
629763;231623;1
629763;239635;1
629763;246651;1
629763;248049;1
629763;499216;1
629763;499358;1
629763;499569;1
629763;499773;1
629763;499806;2
629763;502943;2
629763;508080;1
629763;509724;1
629763;513653;1
629763;514238;1
629763;519657;1
629763;520216;1
629763;522269;1
629763;522281;1
629763;523951;1
629763;524311;1
629763;525685;2
629763;525936;1
629763;527997;1
629763;534114;2
629763;539448;1
629763;543731;1
629763;544504;1
629763;545580;1
629763;545815;1
629763;548592;1
629763;549044;1
629763;549835;1
629763;552174;1
629763;552896;1
629763;555173;1
629763;558329;1
629763;558915;1
629763;559360;1
629763;563736;1
629763;563918;1
629763;568800;1
629763;569125;2
629763;573244;1
629763;574550;2
629763;574705;1
629763;575686;1
629763;576629;1
629763;577993;1
629763;578245;2
629763;580495;1
629763;583505;1
629763;585723;1
629763;585846;1
629763;586583;1
629763;587830;1
629763;588445;1
629763;588780;1
629763;600389;2
629763;606904;1
629763;608165;1
629763;608379;1
629763;608762;1
629763;608947;1
629763;629591;2
629763;630355;1
629763;634042;1
629763;635162;1
629763;635804;2
629763;639618;1
629763;640452;2
629763;652058;1
629763;653409;1
630061;20552;1
630061;630061;1
630329;130620;1
631142;631142;1
632276;632276;1
632337;531523;1
632337;653834;1
632337;676452;1
634248;634248;1
634743;49497;1
634743;68179;1
636754;214794;1
636754;534898;1
636754;651855;1
637147;539522;1
637147;631891;2
637147;686279;2
637724;637724;1
638660;149514;1
638660;175922;1
638660;215275;1
638660;234734;1
638660;519657;1
563050;71265;1
563050;160873;1
563050;166103;1
563050;203275;1
563050;212394;1
563050;218517;1
563050;543372;1
563050;563050;1
564772;11127;1
564772;31324;1
564772;47029;1
564772;58600;1
564772;87639;1
564772;120901;1
564772;130519;1
564772;196961;1
564772;215275;1
564772;500180;1
564772;534297;1
564772;538764;1
564772;565241;1
565489;106533;1
566208;566208;1
567179;114435;2
567962;37249;1
567962;500110;1
567997;28392;1
567997;37249;1
567997;203275;1
567997;682848;1
569816;60979;2
